order_item_id,reason,status,refund_amount,restocking_fee,created_at
191213,Better price found,initiated,218.43,24.27,2025-03-03 04:43:00
191339,Too large,denied,59.91,6.66,2026-03-10 12:45:00
191603,Too large,initiated,147.91,16.43,2025-08-27 22:45:00
191676,Too large,refunded,31.32,3.48,2025-11-27 05:44:00
191710,Changed my mind,denied,115.02,12.78,2026-01-06 02:04:00
191721,Defective item,denied,32.96,3.66,2025-08-05 13:14:00
191724,Too large,initiated,295.65,32.85,2025-08-22 13:14:00
191727,Wrong color,denied,129.47,14.39,2025-05-19 00:47:00
191821,Duplicate order,denied,199.17,22.13,2025-08-22 21:40:00
191856,Too large,denied,32.85,3.65,2025-01-24 22:49:00
191906,Better price found,refunded,387.61,43.07,2025-07-11 12:24:00
191943,Defective item,initiated,79.29,8.81,2025-06-26 07:09:00
191999,Arrived damaged,initiated,104.26,11.58,2025-09-29 05:24:00
192006,Wrong color,denied,78.33,8.7,2026-01-21 14:57:00
192016,Not satisfied,refunded,40.31,4.48,2025-06-12 11:28:00
192070,Not satisfied,initiated,13.75,1.53,2025-01-30 03:19:00
192122,Arrived damaged,denied,75.82,8.42,2026-02-15 20:27:00
192278,Better price found,refunded,199.19,22.13,2026-02-24 16:51:00
192346,Not satisfied,initiated,228.78,25.42,2025-11-09 19:29:00
192419,Not satisfied,initiated,49.09,5.45,2025-02-06 19:13:00
192575,Not as described,initiated,75.19,8.35,2025-03-18 03:47:00
192597,Duplicate order,initiated,27.13,3.01,2025-07-26 23:32:00
192735,Too large,denied,287.82,31.98,2025-08-11 13:02:00
192769,Arrived damaged,refunded,125.93,13.99,2025-10-15 19:15:00
192784,Too large,initiated,90.99,10.11,2026-03-12 10:48:00
192789,Changed my mind,initiated,514.21,57.14,2025-11-05 16:21:00
192910,Changed my mind,initiated,62.96,7.0,2025-02-20 22:44:00
193116,Wrong color,refunded,37.93,4.21,2025-11-12 01:40:00
193137,Too large,denied,394.92,43.88,2025-04-27 08:05:00
193176,Defective item,denied,114.08,12.68,2026-02-13 12:48:00
193198,Not as described,initiated,71.53,7.95,2025-12-16 03:03:00
193243,Duplicate order,refunded,168.32,18.7,2025-09-27 03:27:00
193295,Changed my mind,denied,201.58,22.4,2025-04-03 15:53:00
193343,Defective item,refunded,63.79,7.09,2025-04-13 04:03:00
193464,Duplicate order,refunded,136.07,15.12,2025-10-21 08:31:00
193508,Duplicate order,refunded,174.23,19.36,2025-11-20 07:31:00
193561,Defective item,initiated,26.14,2.9,2025-08-16 21:44:00
193577,Not as described,initiated,158.51,17.61,2025-11-06 16:28:00
193594,Changed my mind,denied,45.16,5.02,2025-07-01 03:52:00
193641,Too small,initiated,115.68,12.85,2025-11-25 09:27:00
193659,Too small,denied,201.58,22.4,2025-07-21 13:49:00
193676,Defective item,denied,31.39,3.49,2025-12-08 07:12:00
193759,Changed my mind,denied,370.87,41.21,2025-06-06 04:09:00
193923,Too small,refunded,218.31,24.26,2025-12-25 16:36:00
193925,Arrived damaged,denied,24.95,2.77,2025-12-17 13:01:00
193973,Changed my mind,initiated,359.72,39.97,2026-01-13 21:04:00
194162,Defective item,denied,674.6,74.95,2025-01-21 09:45:00
194182,Better price found,initiated,12.98,1.44,2025-03-15 16:57:00
194188,Changed my mind,refunded,112.79,12.53,2025-10-30 16:00:00
194190,Changed my mind,denied,355.0,39.44,2025-11-01 16:00:00
194197,Too large,refunded,120.35,13.37,2025-08-04 21:21:00
194257,Wrong color,initiated,54.18,6.02,2025-06-24 00:38:00
194271,Too small,initiated,31.38,3.49,2025-05-26 12:28:00
194278,Changed my mind,denied,154.74,17.19,2026-03-07 06:00:00
194279,Too large,denied,255.31,28.37,2026-03-05 06:00:00
194289,Too small,denied,26.61,2.96,2025-08-12 10:57:00
194365,Defective item,denied,29.54,3.28,2025-05-16 12:17:00
194379,Better price found,initiated,141.03,15.67,2025-06-22 08:05:00
194418,Not satisfied,denied,12.98,1.44,2026-02-03 17:51:00
194420,Better price found,initiated,420.47,46.72,2025-07-11 18:54:00
194427,Changed my mind,initiated,47.0,5.22,2025-09-07 10:13:00
194530,Wrong color,initiated,52.13,5.79,2025-09-19 08:42:00
194551,Better price found,denied,116.89,12.99,2026-01-24 04:54:00
194582,Not satisfied,initiated,364.45,40.49,2025-11-23 09:46:00
194733,Better price found,refunded,50.29,5.59,2025-11-10 17:18:00
194798,Not satisfied,denied,222.45,24.72,2025-03-18 14:42:00
194890,Arrived damaged,denied,152.95,17.0,2025-06-07 18:33:00
194895,Better price found,initiated,173.15,19.24,2025-07-20 23:13:00
194955,Defective item,initiated,52.92,5.88,2025-05-19 21:51:00
194999,Not as described,refunded,37.62,4.18,2026-02-01 22:26:00
195074,Not as described,denied,49.72,5.52,2025-06-08 02:27:00
195116,Too large,initiated,65.99,7.33,2025-02-10 02:48:00
195120,Too large,initiated,85.73,9.52,2025-06-25 19:00:00
195185,Too large,initiated,273.11,30.34,2026-02-13 07:10:00
195271,Better price found,refunded,40.28,4.48,2025-08-04 20:14:00
195284,Changed my mind,refunded,31.26,3.47,2025-12-25 07:20:00
195354,Not satisfied,initiated,418.42,46.49,2025-09-02 17:52:00
195518,Duplicate order,refunded,138.92,15.43,2025-04-05 12:44:00
195573,Better price found,refunded,152.51,16.95,2026-02-04 13:26:00
195646,Not as described,initiated,21.21,2.36,2026-01-19 00:02:00
195987,Too large,refunded,206.95,22.99,2025-11-12 17:51:00
196111,Arrived damaged,initiated,56.28,6.25,2025-09-27 09:15:00
196267,Too small,refunded,114.62,12.73,2025-05-17 01:37:00
196322,Wrong color,refunded,140.01,15.56,2025-07-23 11:35:00
196336,Duplicate order,denied,218.57,24.29,2025-10-16 11:26:00
196456,Better price found,initiated,67.65,7.52,2025-09-20 08:08:00
196483,Arrived damaged,refunded,37.91,4.21,2025-02-02 04:57:00
196489,Not satisfied,initiated,43.65,4.85,2025-05-21 09:54:00
196500,Wrong color,refunded,317.79,35.31,2025-02-16 10:11:00
196529,Better price found,denied,230.94,25.66,2025-04-13 15:47:00
196564,Better price found,initiated,103.27,11.47,2026-02-08 02:36:00
196587,Too small,refunded,122.93,13.66,2025-02-06 00:28:00
196632,Too small,denied,48.67,5.41,2025-03-10 01:00:00
196635,Too small,denied,153.28,17.03,2026-02-08 20:40:00
196653,Too large,denied,365.38,40.6,2025-06-09 10:53:00
196879,Too large,denied,618.84,68.76,2025-09-28 04:46:00
196920,Too small,refunded,70.74,7.86,2025-11-01 17:22:00
196954,Duplicate order,refunded,164.67,18.3,2025-08-24 21:59:00
197210,Defective item,denied,420.77,46.75,2025-03-12 21:15:00
197219,Not satisfied,initiated,71.17,7.91,2025-12-23 08:44:00
197249,Not satisfied,initiated,55.67,6.19,2025-12-23 17:44:00
197292,Better price found,denied,38.04,4.23,2025-09-30 17:45:00
197331,Defective item,initiated,128.99,14.33,2025-08-04 11:52:00
197341,Arrived damaged,refunded,86.72,9.64,2025-12-15 23:05:00
197374,Duplicate order,denied,56.48,6.28,2025-07-10 19:06:00
197376,Duplicate order,refunded,58.78,6.53,2026-01-12 02:44:00
197493,Arrived damaged,initiated,213.6,23.73,2025-12-13 12:16:00
197592,Not satisfied,denied,34.62,3.85,2025-04-06 03:34:00
197625,Arrived damaged,denied,1156.63,128.51,2026-01-09 22:40:00
197743,Too large,denied,274.39,30.49,2025-09-27 14:31:00
197796,Defective item,refunded,8.5,0.94,2025-10-30 12:13:00
197927,Duplicate order,refunded,146.9,16.32,2025-08-23 19:59:00
197958,Duplicate order,denied,208.84,23.2,2025-09-16 02:54:00
197978,Changed my mind,refunded,85.58,9.51,2025-04-22 03:01:00
198018,Duplicate order,denied,249.21,27.69,2025-11-11 18:35:00
198023,Arrived damaged,refunded,19.52,2.17,2025-07-29 23:44:00
198046,Duplicate order,denied,421.81,46.87,2025-12-08 11:22:00
198099,Too small,denied,65.57,7.29,2025-02-23 14:55:00
198152,Too large,initiated,19.64,2.18,2025-03-11 15:32:00
198162,Too large,refunded,46.89,5.21,2025-02-16 04:31:00
198236,Wrong color,initiated,307.08,34.12,2025-03-22 12:22:00
198279,Duplicate order,denied,14.55,1.62,2025-06-20 20:23:00
198320,Duplicate order,denied,16.73,1.86,2025-06-20 10:50:00
198326,Duplicate order,refunded,67.26,7.47,2025-09-17 19:26:00
198412,Not satisfied,denied,14.26,1.58,2026-02-11 15:29:00
198460,Not as described,initiated,116.89,12.99,2025-11-10 02:05:00
198530,Duplicate order,refunded,43.92,4.88,2025-01-19 14:58:00
198573,Wrong color,initiated,98.6,10.96,2026-01-11 05:14:00
198704,Duplicate order,refunded,29.88,3.32,2025-02-27 04:21:00
198734,Changed my mind,denied,61.94,6.88,2026-02-16 17:55:00
198737,Changed my mind,refunded,22.76,2.53,2025-07-29 00:43:00
198766,Changed my mind,denied,70.16,7.8,2025-03-01 03:45:00
198979,Not as described,refunded,127.51,14.17,2025-03-04 10:12:00
199042,Arrived damaged,denied,220.61,24.51,2025-07-18 10:37:00
199102,Changed my mind,initiated,139.32,15.48,2025-11-30 07:02:00
199133,Too large,initiated,37.0,4.11,2025-06-27 06:55:00
199182,Arrived damaged,denied,49.63,5.51,2025-12-04 15:53:00
199190,Arrived damaged,denied,226.24,25.14,2025-01-21 19:23:00
199219,Better price found,initiated,23.8,2.65,2025-01-21 11:49:00
199258,Not as described,refunded,15.79,1.76,2025-03-11 08:06:00
199388,Too small,initiated,78.35,8.71,2025-08-17 13:48:00
199432,Arrived damaged,denied,12.19,1.35,2025-05-20 08:57:00
199446,Not as described,refunded,15.32,1.7,2025-10-28 23:17:00
199524,Changed my mind,initiated,59.99,6.67,2025-10-17 21:02:00
199589,Too large,initiated,43.18,4.8,2025-10-17 03:16:00
199641,Changed my mind,initiated,24.03,2.67,2025-03-26 13:33:00
199700,Wrong color,initiated,420.86,46.76,2025-11-08 12:14:00
199714,Better price found,refunded,54.5,6.06,2025-05-17 01:51:00
199892,Better price found,initiated,66.01,7.33,2025-02-16 22:13:00
200061,Not satisfied,refunded,139.32,15.48,2025-06-18 17:16:00
200092,Not satisfied,refunded,41.5,4.61,2025-07-22 14:59:00
200116,Too large,refunded,68.03,7.56,2026-03-25 18:44:00
200125,Defective item,denied,523.03,58.11,2025-04-11 20:24:00
200127,Better price found,refunded,320.36,35.59,2025-04-25 20:24:00
200212,Better price found,denied,243.94,27.11,2025-08-01 13:52:00
200260,Duplicate order,denied,95.74,10.64,2025-06-15 18:09:00
200288,Arrived damaged,refunded,177.55,19.73,2025-05-11 04:44:00
200302,Not satisfied,denied,30.64,3.4,2025-11-12 06:40:00
200304,Better price found,initiated,29.67,3.3,2025-10-26 09:09:00
200535,Wrong color,initiated,220.35,24.48,2025-12-03 23:31:00
200578,Arrived damaged,initiated,18.77,2.08,2025-03-23 18:29:00
200735,Too large,initiated,102.2,11.35,2025-10-29 18:46:00
200966,Not as described,refunded,247.62,27.51,2026-01-26 02:05:00
201057,Wrong color,refunded,14.83,1.65,2025-02-09 09:13:00
201101,Defective item,denied,184.49,20.5,2025-07-14 16:56:00
201125,Better price found,denied,219.55,24.39,2025-02-15 18:05:00
201257,Duplicate order,initiated,56.5,6.28,2025-08-31 07:10:00
201295,Not as described,initiated,350.32,38.92,2025-05-19 16:37:00
201454,Changed my mind,denied,46.87,5.21,2026-02-08 16:11:00
201517,Too small,initiated,52.56,5.84,2025-04-04 18:12:00
201841,Defective item,refunded,71.58,7.95,2025-05-26 04:04:00
201874,Too large,initiated,66.1,7.34,2026-01-02 23:49:00
201899,Wrong color,refunded,33.62,3.73,2026-01-30 14:57:00
201940,Not as described,refunded,177.97,19.77,2025-03-27 17:50:00
201995,Too small,denied,110.19,12.24,2026-01-07 15:02:00
202244,Not as described,initiated,691.66,76.85,2025-03-01 03:32:00
202279,Too small,denied,233.64,25.96,2025-11-27 16:04:00
202454,Duplicate order,denied,365.99,40.66,2025-10-05 14:35:00
202460,Too large,initiated,199.66,22.18,2026-01-15 12:58:00
202471,Too large,refunded,717.96,79.77,2025-07-25 04:15:00
202485,Not as described,initiated,103.28,11.48,2025-07-16 00:29:00
202515,Too small,refunded,44.82,4.98,2025-11-30 06:09:00
202540,Too small,initiated,114.86,12.76,2025-10-04 22:27:00
202550,Defective item,refunded,30.67,3.41,2025-12-11 23:32:00
202557,Not satisfied,denied,42.37,4.71,2025-05-27 23:50:00
202705,Not as described,denied,65.38,7.26,2025-07-16 18:32:00
202736,Changed my mind,initiated,66.42,7.38,2025-10-02 09:00:00
202970,Defective item,denied,35.64,3.96,2025-08-11 16:25:00
203052,Changed my mind,refunded,243.03,27.0,2026-02-27 16:48:00
203093,Wrong color,refunded,457.68,50.85,2025-07-04 22:05:00
203120,Defective item,denied,101.83,11.31,2026-02-26 01:33:00
203337,Not as described,refunded,1156.63,128.51,2026-02-27 18:12:00
203355,Wrong color,initiated,35.83,3.98,2025-06-14 05:33:00
203462,Not as described,denied,81.94,9.11,2025-07-05 11:44:00
203466,Arrived damaged,initiated,50.68,5.63,2025-06-02 09:18:00
203474,Wrong color,refunded,91.48,10.16,2025-04-20 12:14:00
203587,Duplicate order,initiated,119.2,13.24,2026-02-16 03:58:00
203609,Not as described,initiated,52.14,5.79,2025-07-17 12:37:00
203626,Not satisfied,denied,74.31,8.26,2026-02-22 13:13:00
203733,Duplicate order,initiated,71.44,7.94,2025-07-29 05:28:00
203854,Better price found,denied,91.01,10.11,2025-10-23 09:16:00
203894,Too small,refunded,99.52,11.06,2025-11-19 13:56:00
203896,Not satisfied,denied,70.21,7.8,2025-12-07 13:56:00
203913,Better price found,initiated,15.13,1.68,2025-06-12 17:30:00
203947,Better price found,initiated,256.66,28.52,2025-04-14 09:06:00
203958,Defective item,refunded,53.17,5.91,2025-08-24 03:10:00
203989,Duplicate order,denied,99.72,11.08,2026-01-24 20:27:00
204050,Not satisfied,denied,273.75,30.42,2025-10-28 08:27:00
204068,Changed my mind,initiated,128.34,14.26,2025-07-18 09:01:00
204287,Duplicate order,denied,12.19,1.35,2025-07-15 22:46:00
204299,Duplicate order,initiated,33.42,3.71,2026-01-11 12:23:00
204329,Changed my mind,initiated,62.67,6.96,2025-01-24 03:26:00
204339,Defective item,initiated,117.34,13.04,2025-04-30 03:56:00
204360,Better price found,denied,15.13,1.68,2025-03-20 17:20:00
204405,Defective item,initiated,15.26,1.7,2025-09-17 14:02:00
204450,Not satisfied,refunded,32.07,3.56,2025-04-26 20:58:00
204513,Duplicate order,initiated,18.02,2.0,2025-12-20 17:42:00
204530,Too large,denied,63.02,7.0,2025-04-09 03:12:00
204544,Better price found,initiated,331.32,36.81,2025-04-10 10:08:00
204715,Duplicate order,denied,408.46,45.38,2025-01-22 13:02:00
204778,Better price found,denied,13.3,1.48,2025-02-21 06:37:00
204785,Arrived damaged,refunded,132.91,14.77,2025-05-12 14:00:00
204788,Not satisfied,denied,264.01,29.33,2025-05-25 09:03:00
204943,Not as described,denied,173.03,19.23,2025-08-05 03:58:00
205008,Not as described,denied,100.13,11.13,2025-12-02 01:17:00
205085,Better price found,initiated,44.27,4.92,2025-11-08 07:58:00
205137,Duplicate order,initiated,142.75,15.86,2025-10-23 12:01:00
205246,Arrived damaged,initiated,353.48,39.28,2026-01-12 00:53:00
205473,Too large,denied,276.24,30.69,2025-02-23 01:40:00
205582,Changed my mind,denied,272.69,30.3,2025-08-16 02:51:00
205646,Defective item,denied,42.37,4.71,2025-10-13 15:41:00
205649,Defective item,initiated,98.36,10.93,2025-07-13 08:55:00
205661,Changed my mind,initiated,491.05,54.56,2026-02-06 16:21:00
205674,Defective item,initiated,181.76,20.2,2025-12-24 13:22:00
205732,Defective item,initiated,33.4,3.71,2025-11-17 11:31:00
205904,Better price found,initiated,27.61,3.07,2025-07-14 01:26:00
206052,Duplicate order,denied,112.4,12.49,2025-03-09 22:43:00
206074,Too large,initiated,584.12,64.9,2025-08-17 10:19:00
206083,Not as described,refunded,62.24,6.92,2026-01-20 20:37:00
206375,Defective item,denied,37.12,4.12,2026-01-17 07:39:00
206424,Changed my mind,refunded,132.27,14.7,2026-02-06 01:07:00
206468,Not satisfied,refunded,121.88,13.54,2025-01-25 12:48:00
206500,Not satisfied,initiated,160.79,17.87,2026-02-18 06:52:00
206518,Too large,refunded,161.9,17.99,2025-01-23 17:39:00
206528,Arrived damaged,refunded,98.19,10.91,2025-08-23 13:57:00
206613,Too large,refunded,229.97,25.55,2025-05-01 05:57:00
206687,Changed my mind,denied,95.45,10.6,2025-06-11 19:40:00
206735,Arrived damaged,denied,34.72,3.86,2026-01-11 10:44:00
206736,Duplicate order,denied,215.92,23.99,2026-01-17 06:07:00
206805,Wrong color,refunded,36.86,4.09,2025-09-24 14:29:00
206880,Wrong color,initiated,29.45,3.27,2025-07-09 19:00:00
206966,Not as described,initiated,38.04,4.23,2026-03-20 09:46:00
207042,Duplicate order,denied,60.02,6.67,2025-02-08 10:41:00
207117,Too small,initiated,513.97,57.11,2025-02-26 14:39:00
207193,Changed my mind,denied,8.5,0.94,2025-08-27 16:29:00
207225,Better price found,initiated,29.61,3.29,2025-05-28 06:22:00
207230,Not satisfied,denied,94.28,10.48,2025-08-03 15:13:00
207233,Too small,denied,4.5,0.5,2025-09-08 08:47:00
207259,Not satisfied,refunded,86.08,9.56,2025-04-01 04:57:00
207263,Defective item,denied,6.82,0.76,2025-12-21 05:20:00
207364,Changed my mind,denied,234.18,26.02,2025-12-01 14:38:00
207386,Too small,refunded,98.78,10.98,2025-04-13 22:58:00
207456,Too small,refunded,229.45,25.49,2026-01-15 14:05:00
207465,Arrived damaged,initiated,32.64,3.63,2025-07-27 01:05:00
207479,Wrong color,denied,219.24,24.36,2025-09-03 10:10:00
207482,Arrived damaged,initiated,44.44,4.94,2026-02-01 13:52:00
207551,Too small,denied,180.45,20.05,2025-02-24 12:10:00
207628,Arrived damaged,initiated,135.45,15.05,2025-08-15 02:47:00
207689,Not satisfied,refunded,60.67,6.74,2025-09-26 03:34:00
207796,Too small,initiated,142.45,15.83,2025-11-04 04:25:00
207812,Duplicate order,initiated,622.73,69.19,2025-11-21 09:06:00
207945,Not as described,refunded,181.07,20.12,2025-10-27 22:43:00
208000,Changed my mind,initiated,567.57,63.06,2025-04-15 05:11:00
208010,Too large,refunded,89.96,10.0,2026-03-15 18:12:00
208047,Too small,denied,27.47,3.05,2025-05-05 12:09:00
208080,Duplicate order,refunded,34.94,3.88,2025-08-08 20:32:00
208160,Not satisfied,initiated,97.93,10.88,2025-02-01 19:39:00
208163,Arrived damaged,denied,217.58,24.18,2025-02-17 19:39:00
208185,Not as described,denied,43.7,4.85,2026-03-08 04:49:00
208226,Not as described,denied,239.87,26.65,2025-02-11 10:07:00
208265,Not satisfied,initiated,173.72,19.3,2025-04-14 13:44:00
208349,Not satisfied,denied,116.83,12.98,2025-10-07 01:54:00
208438,Not as described,initiated,57.23,6.36,2025-11-11 18:45:00
208506,Duplicate order,initiated,108.34,12.04,2025-06-08 00:11:00
208551,Wrong color,denied,15.45,1.72,2025-02-16 21:38:00
208629,Not satisfied,denied,40.23,4.47,2025-09-19 06:07:00
208704,Too large,denied,232.96,25.88,2025-11-22 02:47:00
208718,Duplicate order,denied,130.77,14.53,2025-02-09 03:08:00
208787,Arrived damaged,initiated,21.41,2.38,2025-12-24 03:15:00
208845,Wrong color,initiated,143.46,15.94,2025-08-03 20:40:00
208876,Not satisfied,refunded,94.57,10.51,2025-03-10 16:33:00
208907,Not as described,denied,120.87,13.43,2025-06-26 23:48:00
208909,Too small,denied,64.15,7.13,2025-10-15 17:01:00
208949,Better price found,refunded,51.64,5.74,2025-11-10 12:10:00
209023,Defective item,initiated,32.26,3.58,2025-04-03 11:13:00
209111,Arrived damaged,refunded,174.18,19.35,2025-06-11 09:33:00
209167,Better price found,denied,196.56,21.84,2025-07-02 09:46:00
209391,Better price found,refunded,116.62,12.96,2025-07-22 04:14:00
209574,Better price found,denied,208.84,23.2,2025-07-30 06:03:00
209610,Arrived damaged,denied,274.39,30.49,2025-06-19 04:38:00
209683,Wrong color,denied,224.35,24.93,2025-03-03 07:34:00
209688,Arrived damaged,denied,152.37,16.93,2025-04-11 23:24:00
209826,Arrived damaged,initiated,97.5,10.83,2026-01-04 22:06:00
209908,Duplicate order,denied,316.33,35.15,2025-07-24 21:40:00
209948,Defective item,refunded,122.5,13.61,2025-07-31 12:11:00
209982,Better price found,refunded,132.81,14.76,2025-01-28 15:37:00
210088,Too small,denied,11.33,1.26,2025-03-15 14:53:00
210092,Not as described,denied,127.82,14.2,2025-05-22 07:13:00
210158,Changed my mind,refunded,177.55,19.73,2025-09-30 02:21:00
210185,Too small,refunded,249.44,27.72,2025-04-20 12:10:00
210360,Not as described,denied,270.89,30.1,2025-12-04 06:33:00
210471,Better price found,denied,67.7,7.52,2025-04-25 00:32:00
210473,Not satisfied,denied,24.89,2.77,2025-04-25 00:32:00
210477,Duplicate order,refunded,27.47,3.05,2025-06-30 16:58:00
210574,Defective item,denied,134.7,14.97,2025-11-10 06:24:00
210613,Duplicate order,denied,113.83,12.65,2025-06-04 04:35:00
210627,Too large,initiated,381.89,42.43,2025-02-09 11:54:00
210870,Changed my mind,refunded,112.78,12.53,2025-02-08 11:01:00
211024,Not as described,initiated,90.86,10.1,2025-08-07 01:16:00
211119,Better price found,denied,59.29,6.59,2025-10-08 13:31:00
211130,Better price found,denied,207.11,23.01,2026-01-08 05:17:00
211258,Too small,refunded,363.6,40.4,2025-02-07 04:58:00
211329,Wrong color,refunded,161.51,17.95,2025-06-23 15:03:00
211490,Not as described,initiated,19.38,2.15,2025-01-15 18:11:00
211562,Too large,denied,99.98,11.11,2026-03-23 14:04:00
211563,Not satisfied,refunded,241.76,26.86,2026-03-08 14:04:00
211595,Not as described,denied,138.1,15.34,2026-01-14 01:21:00
211599,Duplicate order,denied,42.0,4.67,2025-03-20 11:27:00
211658,Defective item,denied,445.45,49.49,2026-02-15 11:48:00
211669,Better price found,refunded,55.28,6.14,2025-06-29 07:19:00
211677,Arrived damaged,initiated,100.96,11.22,2025-05-08 01:22:00
211771,Changed my mind,refunded,431.6,47.96,2025-09-08 06:58:00
211772,Too large,denied,182.9,20.32,2025-09-09 06:58:00
211833,Arrived damaged,denied,14.17,1.57,2025-06-08 16:12:00
211930,Arrived damaged,initiated,75.55,8.39,2025-09-05 06:48:00
211933,Arrived damaged,initiated,60.75,6.75,2025-09-05 06:48:00
212033,Not as described,initiated,253.75,28.19,2025-04-25 06:10:00
212034,Defective item,initiated,456.98,50.77,2025-05-09 06:10:00
212101,Arrived damaged,refunded,1212.0,134.67,2025-12-20 03:59:00
212169,Arrived damaged,denied,301.09,33.45,2025-02-09 05:36:00
212211,Too small,denied,131.53,14.61,2025-09-26 02:17:00
212261,Defective item,denied,105.44,11.72,2026-02-27 04:15:00
212289,Wrong color,denied,74.39,8.27,2026-01-31 03:25:00
212350,Wrong color,initiated,124.77,13.86,2026-01-29 08:34:00
212366,Changed my mind,initiated,289.75,32.2,2025-03-17 00:53:00
212371,Wrong color,denied,92.2,10.24,2025-05-08 10:39:00
212482,Defective item,refunded,781.51,86.83,2026-01-01 00:09:00
212632,Defective item,initiated,50.19,5.58,2025-12-22 14:19:00
212658,Not satisfied,refunded,45.55,5.06,2026-01-08 20:38:00
212758,Better price found,initiated,111.16,12.35,2025-12-28 00:18:00
212896,Better price found,initiated,101.11,11.23,2025-10-21 12:56:00
212919,Arrived damaged,refunded,167.43,18.6,2025-12-05 14:00:00
213046,Not satisfied,denied,113.9,12.66,2025-06-15 06:28:00
213069,Changed my mind,refunded,64.22,7.14,2025-04-06 16:52:00
213105,Changed my mind,initiated,499.77,55.53,2026-01-12 03:23:00
213173,Duplicate order,refunded,289.01,32.11,2025-02-13 10:02:00
213197,Arrived damaged,denied,35.14,3.91,2026-01-14 18:51:00
213217,Too small,initiated,84.64,9.4,2025-09-21 22:55:00
213218,Too large,initiated,155.3,17.26,2025-07-05 04:40:00
213407,Duplicate order,initiated,56.67,6.3,2025-10-09 22:21:00
213724,Not as described,initiated,106.75,11.86,2025-08-02 05:40:00
213732,Duplicate order,denied,88.88,9.88,2025-03-19 05:10:00
213800,Not as described,initiated,84.83,9.43,2026-02-10 08:35:00
213946,Wrong color,refunded,18.74,2.08,2025-09-18 12:13:00
214023,Too small,initiated,24.96,2.77,2025-01-10 16:02:00
214086,Duplicate order,initiated,45.13,5.01,2026-01-29 14:57:00
214216,Not as described,refunded,192.38,21.37,2026-03-22 04:21:00
214248,Not satisfied,denied,21.56,2.4,2025-01-27 02:12:00
214249,Arrived damaged,initiated,52.42,5.82,2025-01-17 02:12:00
214345,Defective item,denied,63.94,7.1,2025-12-11 18:12:00
214413,Not satisfied,initiated,141.55,15.73,2025-11-01 08:32:00
214538,Better price found,denied,217.76,24.2,2025-11-15 20:42:00
214586,Duplicate order,refunded,88.06,9.78,2025-03-17 07:46:00
214633,Better price found,denied,263.12,29.23,2025-03-29 11:23:00
214795,Better price found,refunded,640.49,71.17,2026-02-01 05:31:00
215064,Better price found,initiated,26.57,2.95,2025-10-28 22:00:00
215352,Not as described,denied,118.42,13.16,2025-03-26 22:18:00
215528,Better price found,denied,43.67,4.85,2025-03-15 19:02:00
215678,Changed my mind,denied,49.25,5.47,2025-02-23 06:17:00
215688,Defective item,refunded,134.57,14.95,2026-02-19 20:15:00
215696,Duplicate order,denied,42.4,4.71,2025-12-31 18:57:00
215795,Not as described,initiated,288.32,32.04,2025-05-21 04:51:00
215826,Changed my mind,refunded,18.99,2.11,2025-06-12 09:03:00
215837,Defective item,denied,40.04,4.45,2025-11-01 01:00:00
215876,Too small,initiated,105.25,11.69,2025-06-19 05:47:00
216067,Better price found,denied,114.88,12.77,2025-07-28 03:57:00
216145,Too small,refunded,102.2,11.35,2026-01-28 01:25:00
216161,Wrong color,initiated,366.42,40.71,2025-10-15 10:43:00
216256,Not as described,initiated,148.45,16.49,2025-11-30 00:02:00
216287,Too small,denied,37.39,4.16,2025-04-12 22:04:00
216415,Defective item,denied,240.68,26.74,2025-02-03 21:35:00
216449,Not as described,refunded,166.72,18.52,2025-02-27 03:07:00
216452,Defective item,initiated,111.81,12.42,2025-09-24 05:42:00
216593,Arrived damaged,denied,132.0,14.67,2025-09-02 18:16:00
216813,Better price found,denied,93.77,10.42,2025-03-19 11:44:00
216951,Duplicate order,refunded,98.55,10.95,2025-06-06 12:47:00
217038,Not satisfied,denied,83.8,9.31,2025-07-03 23:27:00
217162,Too small,initiated,408.08,45.34,2025-10-15 11:46:00
217198,Duplicate order,denied,386.23,42.91,2026-03-08 23:36:00
217217,Arrived damaged,initiated,27.28,3.03,2025-05-17 02:36:00
217285,Too small,denied,192.17,21.35,2025-03-24 21:02:00
217385,Defective item,refunded,84.97,9.44,2025-02-08 19:11:00
217404,Not satisfied,initiated,85.25,9.47,2025-02-02 11:52:00
217414,Duplicate order,initiated,101.16,11.24,2025-09-21 15:02:00
217491,Too large,refunded,113.1,12.57,2025-03-14 12:27:00
217501,Not as described,initiated,17.58,1.95,2025-07-28 23:16:00
217583,Not as described,refunded,120.04,13.34,2026-02-24 00:41:00
217714,Arrived damaged,initiated,144.04,16.0,2025-12-14 14:26:00
217838,Changed my mind,denied,159.93,17.77,2026-02-25 18:18:00
217849,Too small,initiated,165.75,18.42,2025-09-15 15:00:00
217954,Changed my mind,denied,61.58,6.84,2025-11-13 17:21:00
217966,Not satisfied,initiated,30.4,3.38,2025-01-31 14:39:00
218005,Too large,denied,59.45,6.61,2025-03-18 02:50:00
218013,Changed my mind,denied,137.24,15.25,2025-09-06 11:59:00
218018,Wrong color,initiated,121.64,13.51,2025-04-18 19:13:00
218023,Too large,initiated,45.09,5.01,2025-07-12 07:35:00
218037,Not satisfied,denied,26.12,2.9,2025-09-12 18:03:00
